geoid,name,median,county,county subdivision,state
5103196087,"Timberlake district, Campbell County, Virginia",63045.0,031,96087,51
5103190968,"Concord district, Campbell County, Virginia",46760.0,031,90968,51
5103195623,"Seneca district, Campbell County, Virginia",53669.0,031,95623,51
5103190504,"Brookneal district, Campbell County, Virginia",42656.0,031,90504,51
5103195503,"Rustburg district, Campbell County, Virginia",50287.0,031,95503,51
5108796119,"Tuckahoe district, Henrico County, Virginia",76965.0,087,96119,51
5108793511,"Fairfield district, Henrico County, Virginia",51238.0,087,93511,51
5108796079,"Three Chopt district, Henrico County, Virginia",93795.0,087,96079,51
5108993975,"Iriswood district, Henry County, Virginia",39189.0,089,93975,51
5108790496,"Brookland district, Henrico County, Virginia",65594.0,087,90496,51
5108796175,"Varina district, Henrico County, Virginia",53260.0,087,96175,51
5108990944,"Collinsville district, Henry County, Virginia",36722.0,089,90944,51
5108995263,"Reed Creek district, Henry County, Virginia",40630.0,089,95263,51
5108990288,"Blackberry district, Henry County, Virginia",33333.0,089,90288,51
5108995295,"Ridgeway district, Henry County, Virginia",36978.0,089,95295,51
5108993919,"Horsepasture district, Henry County, Virginia",34046.0,089,93919,51
5109991080,"Dahlgren district, King George County, Virginia",81154.0,099,91080,51
5109994039,"James Monroe district, King George County, Virginia",91168.0,099,94039,51
5109995687,"Shiloh district, King George County, Virginia",68452.0,099,95687,51
5109994031,"James Madison district, King George County, Virginia",102394.0,099,94031,51
5110196327,"West Point district, King William County, Virginia",63060.0,101,96327,51
5110190016,"Acquinton district, King William County, Virginia",65705.0,101,90016,51
5110194479,"Mangohick district, King William County, Virginia",78983.0,101,94479,51
5110994759,"Mountain Road district, Louisa County, Virginia",58317.0,109,94759,51
5110995015,"Patrick Henry district, Louisa County, Virginia",51546.0,109,95015,51
5110994375,"Louisa district, Louisa County, Virginia",52802.0,109,94375,51
5110994711,"Mineral district, Louisa County, Virginia",56661.0,109,94711,51
5110991040,"Cuckoo district, Louisa County, Virginia",65208.0,109,91040,51
5110993767,"Green Spring district, Louisa County, Virginia",58438.0,109,93767,51
5110993999,"Jackson district, Louisa County, Virginia",62725.0,109,93999,51
5111590808,"Chesapeake district, Mathews County, Virginia",65383.0,115,90808,51
5111596335,"Westville district, Mathews County, Virginia",69231.0,115,96335,51
5111595055,"Piankatank district, Mathews County, Virginia",53902.0,115,95055,51
5111994023,"Jamaica district, Middlesex County, Virginia",51458.0,119,94023,51
5111995079,"Pine Top district, Middlesex County, Virginia",47317.0,119,95079,51
5111995559,"Saluda district, Middlesex County, Virginia",51806.0,119,95559,51
5114792593,"District 501, Prince Edward County, Virginia",37446.0,147,92593,51
5114792613,"District 701, Prince Edward County, Virginia",61125.0,147,92613,51
5114792583,"District 401, Prince Edward County, Virginia",67782.0,147,92583,51
5114792563,"District 201, Prince Edward County, Virginia",47685.0,147,92563,51
5114792623,"District 801, Prince Edward County, Virginia",35938.0,147,92623,51
5114792603,"District 601, Prince Edward County, Virginia",45962.0,147,92603,51
5114792573,"District 301, Prince Edward County, Virginia",49009.0,147,92573,51
5114792553,"District 101, Prince Edward County, Virginia",33485.0,147,92553,51
5114990352,"Bland district, Prince George County, Virginia",62899.0,149,90352,51
5114990328,"Blackwater district, Prince George County, Virginia",73155.0,149,90328,51
5114990472,"Brandon district, Prince George County, Virginia",87332.0,149,90472,51
5114995343,"Rives district, Prince George County, Virginia",67513.0,149,95343,51
5114996063,"Templeton district, Prince George County, Virginia",82782.0,149,96063,51
5115991271,"District 1, Richmond County, Virginia",26445.0,159,91271,51
5115991571,"District 3, Richmond County, Virginia",46023.0,159,91571,51
5115991421,"District 2, Richmond County, Virginia",50352.0,159,91421,51
5115991721,"District 4, Richmond County, Virginia",58542.0,159,91721,51
