geoid,name,universe,10_and_under,10_15,15_20,20_25,25_30,30_35,35_40,40_45,45_50,50_60,60_75,75_100,100_125,125_150,150_200,200_and_up,county,county subdivision,state
1500190630,"Hilo CCD, Hawaii County, Hawaii",3602.0,428.0,255.0,227.0,203.0,91.0,150.0,151.0,99.0,111.0,283.0,352.0,321.0,328.0,186.0,228.0,189.0,001,90630,15
1500193240,"South Kona CCD, Hawaii County, Hawaii",1495.0,98.0,56.0,41.0,57.0,95.0,95.0,104.0,39.0,63.0,73.0,291.0,129.0,93.0,61.0,102.0,98.0,001,93240,15
1500192610,"North Kona CCD, Hawaii County, Hawaii",7965.0,427.0,404.0,338.0,293.0,162.0,336.0,342.0,318.0,194.0,614.0,811.0,1154.0,864.0,598.0,573.0,537.0,001,92610,15
1500190720,"Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",478.0,50.0,10.0,14.0,19.0,26.0,25.0,42.0,4.0,6.0,42.0,36.0,74.0,55.0,19.0,21.0,35.0,001,90720,15
1500192700,"Paauhau-Paauilo CCD, Hawaii County, Hawaii",384.0,24.0,16.0,32.0,0.0,30.0,8.0,15.0,30.0,5.0,67.0,25.0,52.0,19.0,26.0,35.0,0.0,001,92700,15
1500192790,"Pahoa-Kalapana CCD, Hawaii County, Hawaii",2381.0,448.0,208.0,101.0,220.0,194.0,152.0,55.0,110.0,151.0,162.0,228.0,105.0,146.0,23.0,27.0,51.0,001,92790,15
1500192520,"North Kohala CCD, Hawaii County, Hawaii",761.0,63.0,84.0,0.0,7.0,17.0,8.0,34.0,12.0,31.0,27.0,209.0,118.0,63.0,5.0,0.0,83.0,001,92520,15
1500192880,"Papaikou-Wailea CCD, Hawaii County, Hawaii",667.0,45.0,65.0,53.0,31.0,13.0,36.0,22.0,4.0,7.0,14.0,103.0,49.0,109.0,59.0,29.0,28.0,001,92880,15
1500191170,"Kau CCD, Hawaii County, Hawaii",1489.0,261.0,103.0,43.0,81.0,11.0,117.0,5.0,155.0,164.0,161.0,91.0,192.0,5.0,17.0,56.0,27.0,001,91170,15
1500193150,"South Kohala CCD, Hawaii County, Hawaii",3261.0,195.0,96.0,83.0,37.0,56.0,120.0,83.0,62.0,233.0,239.0,367.0,608.0,300.0,165.0,235.0,382.0,001,93150,15
1500191350,"Keaau-Mountain View CCD, Hawaii County, Hawaii",5285.0,562.0,408.0,486.0,321.0,121.0,344.0,277.0,207.0,106.0,495.0,325.0,670.0,277.0,374.0,201.0,111.0,001,91350,15
1500192430,"North Hilo CCD, Hawaii County, Hawaii",189.0,10.0,25.0,20.0,0.0,20.0,9.0,18.0,4.0,15.0,0.0,17.0,7.0,27.0,7.0,7.0,3.0,001,92430,15
