geoid,name,median,county,county subdivision,state
1500190630,"Hilo CCD, Hawaii County, Hawaii",956.0,001,90630,15
1500193240,"South Kona CCD, Hawaii County, Hawaii",996.0,001,93240,15
1500192610,"North Kona CCD, Hawaii County, Hawaii",1423.0,001,92610,15
1500190720,"Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",1080.0,001,90720,15
1500192700,"Paauhau-Paauilo CCD, Hawaii County, Hawaii",944.0,001,92700,15
1500192790,"Pahoa-Kalapana CCD, Hawaii County, Hawaii",658.0,001,92790,15
1500192520,"North Kohala CCD, Hawaii County, Hawaii",950.0,001,92520,15
1500192880,"Papaikou-Wailea CCD, Hawaii County, Hawaii",742.0,001,92880,15
1500191170,"Kau CCD, Hawaii County, Hawaii",602.0,001,91170,15
1500193150,"South Kohala CCD, Hawaii County, Hawaii",1597.0,001,93150,15
1500191350,"Keaau-Mountain View CCD, Hawaii County, Hawaii",963.0,001,91350,15
1500192430,"North Hilo CCD, Hawaii County, Hawaii",575.0,001,92430,15
1500391800,"Koolaupoko CCD, Honolulu County, Hawaii",2141.0,003,91800,15
1500393420,"Wahiawa CCD, Honolulu County, Hawaii",2032.0,003,93420,15
1500390270,"Ewa CCD, Honolulu County, Hawaii",2001.0,003,90270,15
1500393510,"Waialua CCD, Honolulu County, Hawaii",1903.0,003,93510,15
1500391710,"Koolauloa CCD, Honolulu County, Hawaii",1655.0,003,91710,15
1500393600,"Waianae CCD, Honolulu County, Hawaii",1414.0,003,93600,15
1500390810,"Honolulu CCD, Honolulu County, Hawaii",1490.0,003,90810,15
1500991890,"Kula CCD, Maui County, Hawaii",1657.0,009,91890,15
1500992250,"Makawao-Paia CCD, Maui County, Hawaii",1534.0,009,92250,15
1500991530,"Kihei CCD, Maui County, Hawaii",1561.0,009,91530,15
1500990360,"Haiku-Pauwela CCD, Maui County, Hawaii",1497.0,009,90360,15
1500990450,"Hana CCD, Maui County, Hawaii",711.0,009,90450,15
1500993870,"Wailuku CCD, Maui County, Hawaii",1338.0,009,93870,15
1500992070,"Lanai CCD, Maui County, Hawaii",898.0,009,92070,15
1500993690,"Waihee-Waikapu CCD, Maui County, Hawaii",1765.0,009,93690,15
1500991980,"Lahaina CCD, Maui County, Hawaii",1570.0,009,91980,15
1500993960,"West Molokai CCD, Maui County, Hawaii",757.0,009,93960,15
1500990090,"East Molokai CCD, Maui County, Hawaii",723.0,009,90090,15
1500990900,"Kahului CCD, Maui County, Hawaii",1504.0,009,90900,15
1500993060,"Puunene CCD, Maui County, Hawaii",-666666666.0,009,93060,15
1500993330,"Spreckelsville CCD, Maui County, Hawaii",3097.0,009,93330,15
1500792340,"Niihau CCD, Kauai County, Hawaii",-666666666.0,007,92340,15
1500791440,"Kekaha-Waimea CCD, Kauai County, Hawaii",917.0,007,91440,15
1500792160,"Lihue CCD, Kauai County, Hawaii",1074.0,007,92160,15
1500792970,"Puhi-Hanamaulu CCD, Kauai County, Hawaii",1583.0,007,92970,15
1500791260,"Kaumakani-Hanapepe CCD, Kauai County, Hawaii",1217.0,007,91260,15
1500790180,"Eleele-Kalaheo CCD, Kauai County, Hawaii",1444.0,007,90180,15
1500791080,"Kapaa CCD, Kauai County, Hawaii",1459.0,007,91080,15
1500793780,"Wailua-Anahola CCD, Kauai County, Hawaii",1311.0,007,93780,15
1500790540,"Hanalei CCD, Kauai County, Hawaii",1584.0,007,90540,15
1500791620,"Koloa-Poipu CCD, Kauai County, Hawaii",1248.0,007,91620,15
1500590990,"Kalawao CCD, Kalawao County, Hawaii",833.0,005,90990,15
