geoid,name,median,county,county subdivision,state
1500190630,"Hilo CCD, Hawaii County, Hawaii",54167.0,001,90630,15
1500193240,"South Kona CCD, Hawaii County, Hawaii",37411.0,001,93240,15
1500192610,"North Kona CCD, Hawaii County, Hawaii",49953.0,001,92610,15
1500190720,"Honokaa-Kukuihaele CCD, Hawaii County, Hawaii",56842.0,001,90720,15
1500192700,"Paauhau-Paauilo CCD, Hawaii County, Hawaii",-666666666.0,001,92700,15
1500192790,"Pahoa-Kalapana CCD, Hawaii County, Hawaii",44081.0,001,92790,15
1500192520,"North Kohala CCD, Hawaii County, Hawaii",75134.0,001,92520,15
1500192880,"Papaikou-Wailea CCD, Hawaii County, Hawaii",18125.0,001,92880,15
1500191170,"Kau CCD, Hawaii County, Hawaii",-666666666.0,001,91170,15
1500193150,"South Kohala CCD, Hawaii County, Hawaii",68404.0,001,93150,15
1500191350,"Keaau-Mountain View CCD, Hawaii County, Hawaii",29449.0,001,91350,15
1500192430,"North Hilo CCD, Hawaii County, Hawaii",-666666666.0,001,92430,15
1500391800,"Koolaupoko CCD, Honolulu County, Hawaii",73575.0,003,91800,15
1500393420,"Wahiawa CCD, Honolulu County, Hawaii",52344.0,003,93420,15
1500390270,"Ewa CCD, Honolulu County, Hawaii",82094.0,003,90270,15
1500393510,"Waialua CCD, Honolulu County, Hawaii",50625.0,003,93510,15
1500391710,"Koolauloa CCD, Honolulu County, Hawaii",61705.0,003,91710,15
1500393600,"Waianae CCD, Honolulu County, Hawaii",49360.0,003,93600,15
1500390810,"Honolulu CCD, Honolulu County, Hawaii",55269.0,003,90810,15
1500991890,"Kula CCD, Maui County, Hawaii",106346.0,009,91890,15
1500992250,"Makawao-Paia CCD, Maui County, Hawaii",63056.0,009,92250,15
1500991530,"Kihei CCD, Maui County, Hawaii",71250.0,009,91530,15
1500990360,"Haiku-Pauwela CCD, Maui County, Hawaii",74700.0,009,90360,15
1500990450,"Hana CCD, Maui County, Hawaii",-666666666.0,009,90450,15
1500993870,"Wailuku CCD, Maui County, Hawaii",56196.0,009,93870,15
1500992070,"Lanai CCD, Maui County, Hawaii",-666666666.0,009,92070,15
1500993690,"Waihee-Waikapu CCD, Maui County, Hawaii",127083.0,009,93690,15
1500991980,"Lahaina CCD, Maui County, Hawaii",56389.0,009,91980,15
1500993960,"West Molokai CCD, Maui County, Hawaii",51667.0,009,93960,15
1500990090,"East Molokai CCD, Maui County, Hawaii",105208.0,009,90090,15
1500990900,"Kahului CCD, Maui County, Hawaii",44278.0,009,90900,15
1500993060,"Puunene CCD, Maui County, Hawaii",-666666666.0,009,93060,15
1500993330,"Spreckelsville CCD, Maui County, Hawaii",-666666666.0,009,93330,15
1500792340,"Niihau CCD, Kauai County, Hawaii",-666666666.0,007,92340,15
1500791440,"Kekaha-Waimea CCD, Kauai County, Hawaii",65903.0,007,91440,15
1500792160,"Lihue CCD, Kauai County, Hawaii",56591.0,007,92160,15
1500792970,"Puhi-Hanamaulu CCD, Kauai County, Hawaii",62813.0,007,92970,15
1500791260,"Kaumakani-Hanapepe CCD, Kauai County, Hawaii",89653.0,007,91260,15
1500790180,"Eleele-Kalaheo CCD, Kauai County, Hawaii",82857.0,007,90180,15
1500791080,"Kapaa CCD, Kauai County, Hawaii",79333.0,007,91080,15
1500793780,"Wailua-Anahola CCD, Kauai County, Hawaii",61771.0,007,93780,15
1500790540,"Hanalei CCD, Kauai County, Hawaii",46458.0,007,90540,15
1500791620,"Koloa-Poipu CCD, Kauai County, Hawaii",50000.0,007,91620,15
1500590990,"Kalawao CCD, Kalawao County, Hawaii",-666666666.0,005,90990,15
