B25003I_001E,B25003I_002E,B25003I_003E,name,county,county subdivision,state
64.0,34.0,30.0,"East Coal CCD, Coal County, Oklahoma",029,90871,40
16.0,16.0,0.0,"Lamont CCD, Grant County, Oklahoma",053,91625,40
18.0,18.0,0.0,"Medford CCD, Grant County, Oklahoma",053,91820,40
8.0,2.0,6.0,"Wakita CCD, Grant County, Oklahoma",053,93510,40
17.0,7.0,10.0,"Southwest Grant CCD, Grant County, Oklahoma",053,93159,40
7.0,7.0,0.0,"Northwest Greer CCD, Greer County, Oklahoma",055,92275,40
85.0,41.0,44.0,"Mangum CCD, Greer County, Oklahoma",055,91768,40
63.0,13.0,50.0,"Granite CCD, Greer County, Oklahoma",055,91196,40
217.0,160.0,57.0,"Kingfisher CCD, Kingfisher County, Oklahoma",073,91586,40
386.0,312.0,74.0,"Hennessey CCD, Kingfisher County, Oklahoma",073,91326,40
11.0,11.0,0.0,"Okarche-Cashion CCD, Kingfisher County, Oklahoma",073,92379,40
477.0,287.0,190.0,"Purcell CCD, McClain County, Oklahoma",087,92626,40
12.0,9.0,3.0,"East McClain CCD, McClain County, Oklahoma",087,90929,40
112.0,76.0,36.0,"Checotah CCD, McIntosh County, Oklahoma",091,90520,40
0.0,0.0,0.0,"Hitchita-Pierce CCD, McIntosh County, Oklahoma",091,91352,40
28.0,20.0,8.0,"Eufaula CCD, McIntosh County, Oklahoma",091,91079,40
0.0,0.0,0.0,"Hanna CCD, McIntosh County, Oklahoma",091,91248,40
100.0,93.0,7.0,"South Marshall CCD, Marshall County, Oklahoma",095,93081,40
635.0,508.0,127.0,"North Marshall CCD, Marshall County, Oklahoma",095,92210,40
19.0,0.0,19.0,"West Murray CCD, Murray County, Oklahoma",099,93770,40
189.0,87.0,102.0,"East Murray CCD, Murray County, Oklahoma",099,90962,40
0.0,0.0,0.0,"Billings CCD, Noble County, Oklahoma",103,90234,40
38.0,23.0,15.0,"Perry CCD, Noble County, Oklahoma",103,92522,40
30.0,6.0,24.0,"East Noble CCD, Noble County, Oklahoma",103,90975,40
13.0,0.0,13.0,"Nowata CCD, Nowata County, Oklahoma",105,92353,40
4.0,0.0,4.0,"South Coffeyville-Wann CCD, Nowata County, Oklahoma",105,92912,40
20.0,12.0,8.0,"Lenapah-Delaware CCD, Nowata County, Oklahoma",105,91664,40
22.0,15.0,7.0,"Wyandotte CCD, Ottawa County, Oklahoma",115,93913,40
314.0,154.0,160.0,"Miami CCD, Ottawa County, Oklahoma",115,91846,40
19.0,9.0,10.0,"Afton-Fairland CCD, Ottawa County, Oklahoma",115,90039,40
29.0,11.0,18.0,"Chelsea CCD, Rogers County, Oklahoma",131,90533,40
570.0,355.0,215.0,"Claremore CCD, Rogers County, Oklahoma",131,90585,40
24.0,18.0,6.0,"Inola CCD, Rogers County, Oklahoma",131,91482,40
417.0,345.0,72.0,"Catoosa CCD, Rogers County, Oklahoma",131,90468,40
75.0,53.0,22.0,"Roland CCD, Sequoyah County, Oklahoma",135,92678,40
70.0,36.0,34.0,"Muldrow CCD, Sequoyah County, Oklahoma",135,91911,40
1.0,1.0,0.0,"Sallisaw North CCD, Sequoyah County, Oklahoma",135,92730,40
64.0,40.0,24.0,"Vian CCD, Sequoyah County, Oklahoma",135,93445,40
113.0,36.0,77.0,"Sallisaw CCD, Sequoyah County, Oklahoma",135,92717,40
1021.0,759.0,262.0,"Coweta CCD, Wagoner County, Oklahoma",145,90676,40
54.0,23.0,31.0,"Wagoner CCD, Wagoner County, Oklahoma",145,93497,40
18.0,11.0,7.0,"South Wagoner CCD, Wagoner County, Oklahoma",145,93120,40
13.0,5.0,8.0,"Carmen CCD, Alfalfa County, Oklahoma",003,90429,40
9.0,9.0,0.0,"North Alfalfa CCD, Alfalfa County, Oklahoma",003,92015,40
20.0,7.0,13.0,"Cherokee CCD, Alfalfa County, Oklahoma",003,90546,40
1.0,1.0,0.0,"Helena CCD, Alfalfa County, Oklahoma",003,91313,40
56.0,29.0,27.0,"South Woods CCD, Woods County, Oklahoma",151,93198,40
75.0,24.0,51.0,"Alva CCD, Woods County, Oklahoma",151,90091,40
5.0,4.0,1.0,"West Woods CCD, Woods County, Oklahoma",151,93809,40
19.0,11.0,8.0,"Cyril-Cement CCD, Caddo County, Oklahoma",015,90728,40
36.0,21.0,15.0,"Hydro CCD, Caddo County, Oklahoma",015,91456,40
178.0,132.0,46.0,"Binger-Hinton CCD, Caddo County, Oklahoma",015,90247,40
21.0,7.0,14.0,"Fort Cobb CCD, Caddo County, Oklahoma",015,91131,40
254.0,169.0,85.0,"Anadarko CCD, Caddo County, Oklahoma",015,90117,40
34.0,30.0,4.0,"Apache CCD, Caddo County, Oklahoma",015,90143,40
120.0,76.0,44.0,"Carnegie CCD, Caddo County, Oklahoma",015,90442,40
65.0,52.0,13.0,"Lexington CCD, Cleveland County, Oklahoma",027,91677,40
116.0,95.0,21.0,"East Cleveland CCD, Cleveland County, Oklahoma",027,90858,40
2627.0,1074.0,1553.0,"Norman CCD, Cleveland County, Oklahoma",027,91989,40
3275.0,2207.0,1068.0,"North Cleveland CCD, Cleveland County, Oklahoma",027,92093,40
85.0,34.0,51.0,"Noble CCD, Cleveland County, Oklahoma",027,91976,40
21.0,11.0,10.0,"Webbers Falls CCD, Muskogee County, Oklahoma",101,93627,40
43.0,40.0,3.0,"Muskogee Southwest CCD, Muskogee County, Oklahoma",101,91937,40
0.0,0.0,0.0,"Boynton CCD, Muskogee County, Oklahoma",101,90312,40
18.0,13.0,5.0,"Haskell CCD, Muskogee County, Oklahoma",101,91261,40
793.0,500.0,293.0,"Muskogee CCD, Muskogee County, Oklahoma",101,91924,40
7.0,3.0,4.0,"Porum CCD, Muskogee County, Oklahoma",101,92574,40
3.0,0.0,3.0,"Warner CCD, Muskogee County, Oklahoma",101,93562,40
39.0,33.0,6.0,"Weleetka CCD, Okfuskee County, Oklahoma",107,93640,40
0.0,0.0,0.0,"Boley CCD, Okfuskee County, Oklahoma",107,90299,40
13.0,7.0,6.0,"Paden CCD, Okfuskee County, Oklahoma",107,92457,40
53.0,20.0,33.0,"Okemah CCD, Okfuskee County, Oklahoma",107,92405,40
0.0,0.0,0.0,"North Atoka CCD, Atoka County, Oklahoma",005,92028,40
18.0,13.0,5.0,"West Atoka CCD, Atoka County, Oklahoma",005,93666,40
90.0,13.0,77.0,"Central Atoka CCD, Atoka County, Oklahoma",005,90481,40
8.0,6.0,2.0,"South Bryan CCD, Bryan County, Oklahoma",013,92873,40
471.0,145.0,326.0,"Durant CCD, Bryan County, Oklahoma",013,90793,40
26.0,19.0,7.0,"North Central Bryan CCD, Bryan County, Oklahoma",013,92054,40
28.0,23.0,5.0,"Colbert CCD, Bryan County, Oklahoma",013,90624,40
19.0,3.0,16.0,"East Bryan CCD, Bryan County, Oklahoma",013,90819,40
0.0,0.0,0.0,"Southeast Bryan CCD, Bryan County, Oklahoma",013,92938,40
37.0,17.0,20.0,"Seiling CCD, Dewey County, Oklahoma",043,92769,40
10.0,0.0,10.0,"Vici CCD, Dewey County, Oklahoma",043,93458,40
115.0,85.0,30.0,"Laverne CCD, Harper County, Oklahoma",059,91638,40
54.0,35.0,19.0,"Buffalo CCD, Harper County, Oklahoma",059,90377,40
603.0,295.0,308.0,"Ponca City CCD, Kay County, Oklahoma",071,92561,40
72.0,47.0,25.0,"Tonkawa CCD, Kay County, Oklahoma",071,93367,40
5.0,5.0,0.0,"Kaw City CCD, Kay County, Oklahoma",071,91521,40
213.0,150.0,63.0,"Blackwell CCD, Kay County, Oklahoma",071,90260,40
28.0,21.0,7.0,"Newkirk CCD, Kay County, Oklahoma",071,91950,40
2.0,2.0,0.0,"Braman CCD, Kay County, Oklahoma",071,90325,40
26.0,21.0,5.0,"Crescent CCD, Logan County, Oklahoma",083,90689,40
5.0,5.0,0.0,"East Logan CCD, Logan County, Oklahoma",083,90910,40
508.0,377.0,131.0,"Guthrie CCD, Logan County, Oklahoma",083,91222,40
15.0,15.0,0.0,"North Logan CCD, Logan County, Oklahoma",083,92197,40
18.0,12.0,6.0,"North Craig CCD, Craig County, Oklahoma",035,92106,40
10.0,5.0,5.0,"Vinita West CCD, Craig County, Oklahoma",035,93484,40
74.0,28.0,46.0,"Vinita East CCD, Craig County, Oklahoma",035,93471,40
350.0,271.0,79.0,"South Tulsa CCD, Tulsa County, Oklahoma",143,93107,40
94.0,63.0,31.0,"North Tulsa CCD, Tulsa County, Oklahoma",143,92236,40
19515.0,8450.0,11065.0,"Tulsa CCD, Tulsa County, Oklahoma",143,93380,40
798.0,481.0,317.0,"Bartlesville CCD, Washington County, Oklahoma",147,90208,40
9.0,9.0,0.0,"Copan CCD, Washington County, Oklahoma",147,90663,40
15.0,1.0,14.0,"Ochelata-Ramona CCD, Washington County, Oklahoma",147,92366,40
15.0,10.0,5.0,"West Canadian CCD, Canadian County, Oklahoma",017,93679,40
1529.0,1221.0,308.0,"East Canadian CCD, Canadian County, Oklahoma",017,90832,40
837.0,463.0,374.0,"El Reno CCD, Canadian County, Oklahoma",017,91040,40
5.0,5.0,0.0,"Walnut CCD, Canadian County, Oklahoma",017,93523,40
20.0,10.0,10.0,"Gould CCD, Harmon County, Oklahoma",057,91183,40
275.0,179.0,96.0,"Hollis CCD, Harmon County, Oklahoma",057,91391,40
19.0,0.0,19.0,"West Haskell CCD, Haskell County, Oklahoma",061,93718,40
8.0,3.0,5.0,"Keota CCD, Haskell County, Oklahoma",061,91547,40
40.0,9.0,31.0,"McCurtain CCD, Haskell County, Oklahoma",061,91755,40
48.0,25.0,23.0,"Stigler CCD, Haskell County, Oklahoma",061,93224,40
53.0,23.0,30.0,"Wilburton CCD, Latimer County, Oklahoma",077,93848,40
30.0,10.0,20.0,"South Latimer CCD, Latimer County, Oklahoma",077,93055,40
3.0,3.0,0.0,"Red Oak CCD, Latimer County, Oklahoma",077,92652,40
128.0,73.0,55.0,"Henryetta CCD, Okmulgee County, Oklahoma",111,91339,40
55.0,34.0,21.0,"Beggs CCD, Okmulgee County, Oklahoma",111,90221,40
41.0,30.0,11.0,"Morris CCD, Okmulgee County, Oklahoma",111,91885,40
191.0,86.0,105.0,"Okmulgee CCD, Okmulgee County, Oklahoma",111,92431,40
0.0,0.0,0.0,"Fairfax CCD, Osage County, Oklahoma",113,91092,40
38.0,32.0,6.0,"McCord-Braden CCD, Osage County, Oklahoma",113,91742,40
85.0,30.0,55.0,"Pawhuska CCD, Osage County, Oklahoma",113,92496,40
229.0,111.0,118.0,"Southeast Osage CCD, Osage County, Oklahoma",113,92964,40
55.0,44.0,11.0,"Hominy CCD, Osage County, Oklahoma",113,91404,40
8.0,6.0,2.0,"Northwest Osage CCD, Osage County, Oklahoma",113,92301,40
14.0,14.0,0.0,"Barnsdall CCD, Osage County, Oklahoma",113,90195,40
243.0,194.0,49.0,"Hooker CCD, Texas County, Oklahoma",139,91417,40
1858.0,1133.0,725.0,"Guymon CCD, Texas County, Oklahoma",139,91235,40
132.0,76.0,56.0,"West Texas CCD, Texas County, Oklahoma",139,93783,40
59.0,45.0,14.0,"Waurika CCD, Jefferson County, Oklahoma",067,93601,40
18.0,15.0,3.0,"Ringling CCD, Jefferson County, Oklahoma",067,92665,40
104.0,66.0,38.0,"South Jefferson CCD, Jefferson County, Oklahoma",067,93042,40
25.0,18.0,7.0,"North Pushmataha CCD, Pushmataha County, Oklahoma",127,92223,40
30.0,2.0,28.0,"Finley-Rattan CCD, Pushmataha County, Oklahoma",127,91118,40
61.0,42.0,19.0,"Antlers CCD, Pushmataha County, Oklahoma",127,90130,40
1779.0,895.0,884.0,"Enid CCD, Garfield County, Oklahoma",047,91053,40
57.0,33.0,24.0,"South Garfield CCD, Garfield County, Oklahoma",047,93016,40
40.0,26.0,14.0,"North Garfield CCD, Garfield County, Oklahoma",047,92184,40
33.0,13.0,20.0,"Elmore City CCD, Garvin County, Oklahoma",049,91027,40
55.0,20.0,35.0,"Lindsay CCD, Garvin County, Oklahoma",049,91690,40
10.0,6.0,4.0,"Maysville CCD, Garvin County, Oklahoma",049,91807,40
423.0,243.0,180.0,"Pauls Valley CCD, Garvin County, Oklahoma",049,92483,40
25.0,18.0,7.0,"Stratford CCD, Garvin County, Oklahoma",049,93276,40
29.0,11.0,18.0,"West Johnston CCD, Johnston County, Oklahoma",069,93744,40
73.0,8.0,65.0,"Tishomingo CCD, Johnston County, Oklahoma",069,93354,40
38.0,29.0,9.0,"East Johnston CCD, Johnston County, Oklahoma",069,90897,40
18.0,18.0,0.0,"Quinton CCD, Pittsburg County, Oklahoma",121,92639,40
21.0,14.0,7.0,"Kiowa-Pittsburg CCD, Pittsburg County, Oklahoma",121,91599,40
5.0,3.0,2.0,"Northwest Pittsburg CCD, Pittsburg County, Oklahoma",121,92314,40
21.0,14.0,7.0,"North Central Pittsburg CCD, Pittsburg County, Oklahoma",121,92067,40
476.0,225.0,251.0,"McAlester CCD, Pittsburg County, Oklahoma",121,91729,40
376.0,115.0,261.0,"Ada CCD, Pontotoc County, Oklahoma",123,90013,40
5.0,5.0,0.0,"South Central Pontotoc CCD, Pontotoc County, Oklahoma",123,92886,40
9.0,4.0,5.0,"Southeast Pontotoc CCD, Pontotoc County, Oklahoma",123,92977,40
16.0,5.0,11.0,"Southwest Pontotoc CCD, Pontotoc County, Oklahoma",123,93172,40
21.0,12.0,9.0,"Northwest Pontotoc CCD, Pontotoc County, Oklahoma",123,92327,40
52.0,23.0,29.0,"Northeast Pontotoc CCD, Pontotoc County, Oklahoma",123,92158,40
47.0,15.0,32.0,"Cheyenne CCD, Roger Mills County, Oklahoma",129,90559,40
2.0,2.0,0.0,"South Roger Mills CCD, Roger Mills County, Oklahoma",129,93094,40
0.0,0.0,0.0,"East Roger Mills CCD, Roger Mills County, Oklahoma",129,90988,40
27.0,5.0,22.0,"Mooreland CCD, Woodward County, Oklahoma",153,91872,40
568.0,271.0,297.0,"Woodward CCD, Woodward County, Oklahoma",153,93887,40
62.0,62.0,0.0,"North Cherokee CCD, Cherokee County, Oklahoma",021,92080,40
19.0,19.0,0.0,"South Cherokee CCD, Cherokee County, Oklahoma",021,92899,40
65.0,65.0,0.0,"East Cherokee CCD, Cherokee County, Oklahoma",021,90845,40
95.0,91.0,4.0,"Hulbert CCD, Cherokee County, Oklahoma",021,91443,40
465.0,222.0,243.0,"Tahlequah CCD, Cherokee County, Oklahoma",021,93289,40
183.0,117.0,66.0,"Grove CCD, Delaware County, Oklahoma",041,91209,40
55.0,25.0,30.0,"Colcord CCD, Delaware County, Oklahoma",041,90637,40
61.0,41.0,20.0,"Jay CCD, Delaware County, Oklahoma",041,91495,40
14.0,4.0,10.0,"Kansas CCD, Delaware County, Oklahoma",041,91508,40
0.0,0.0,0.0,"South Ellis CCD, Ellis County, Oklahoma",045,93003,40
12.0,9.0,3.0,"Northeast Ellis CCD, Ellis County, Oklahoma",045,92132,40
51.0,17.0,34.0,"Northwest Ellis CCD, Ellis County, Oklahoma",045,92262,40
120.0,101.0,19.0,"Tuttle CCD, Grady County, Oklahoma",051,93393,40
53.0,46.0,7.0,"Amber-Pocasset CCD, Grady County, Oklahoma",051,90104,40
40.0,19.0,21.0,"Minco CCD, Grady County, Oklahoma",051,91859,40
10.0,3.0,7.0,"Rush Springs CCD, Grady County, Oklahoma",051,92704,40
399.0,214.0,185.0,"Chickasha CCD, Grady County, Oklahoma",051,90572,40
160.0,64.0,96.0,"Cushing CCD, Payne County, Oklahoma",119,90702,40
21.0,17.0,4.0,"Yale CCD, Payne County, Oklahoma",119,93926,40
724.0,308.0,416.0,"Stillwater CCD, Payne County, Oklahoma",119,93237,40
804.0,485.0,319.0,"Shawnee CCD, Pottawatomie County, Oklahoma",125,92821,40
15.0,15.0,0.0,"Wanette-Asher CCD, Pottawatomie County, Oklahoma",125,93549,40
13.0,10.0,3.0,"Maud CCD, Pottawatomie County, Oklahoma",125,91794,40
49.0,10.0,39.0,"Bristow CCD, Creek County, Oklahoma",037,90338,40
43.0,32.0,11.0,"Keystone Lake CCD, Creek County, Oklahoma",037,91573,40
481.0,230.0,251.0,"Sapulpa CCD, Creek County, Oklahoma",037,92743,40
50.0,33.0,17.0,"Drumright CCD, Creek County, Oklahoma",037,90767,40
25.0,16.0,9.0,"Bristow South CCD, Creek County, Oklahoma",037,90351,40
30.0,11.0,19.0,"Kellyville-Slick CCD, Creek County, Oklahoma",037,91534,40
29.0,27.0,2.0,"Shamrock-Heyburn Lake CCD, Creek County, Oklahoma",037,92808,40
355.0,253.0,102.0,"Frederick CCD, Tillman County, Oklahoma",141,91157,40
80.0,56.0,24.0,"East Tillman CCD, Tillman County, Oklahoma",141,91001,40
83.0,60.0,23.0,"Tipton CCD, Tillman County, Oklahoma",141,93341,40
30.0,29.0,1.0,"Davidson CCD, Tillman County, Oklahoma",141,90741,40
36.0,20.0,16.0,"East Mayes CCD, Mayes County, Oklahoma",097,90949,40
147.0,66.0,81.0,"Pryor Creek CCD, Mayes County, Oklahoma",097,92613,40
57.0,36.0,21.0,"Locust Grove CCD, Mayes County, Oklahoma",097,91703,40
76.0,13.0,63.0,"Adair CCD, Mayes County, Oklahoma",097,90026,40
30.0,23.0,7.0,"Butler CCD, Custer County, Oklahoma",039,90390,40
429.0,208.0,221.0,"Weatherford CCD, Custer County, Oklahoma",039,93614,40
10.0,10.0,0.0,"Custer City CCD, Custer County, Oklahoma",039,90715,40
830.0,405.0,425.0,"Clinton CCD, Custer County, Oklahoma",039,90611,40
24.0,4.0,20.0,"Thomas CCD, Custer County, Oklahoma",039,93328,40
146.0,111.0,35.0,"South Beaver CCD, Beaver County, Oklahoma",007,92860,40
171.0,137.0,34.0,"North Beaver CCD, Beaver County, Oklahoma",007,92041,40
296.0,168.0,128.0,"East Love CCD, Love County, Oklahoma",085,90923,40
14.0,14.0,0.0,"West Love CCD, Love County, Oklahoma",085,93757,40
11.0,0.0,11.0,"Sayre CCD, Beckham County, Oklahoma",009,92756,40
62.0,21.0,41.0,"Erick CCD, Beckham County, Oklahoma",009,91066,40
18.0,16.0,2.0,"Carter CCD, Beckham County, Oklahoma",009,90455,40
494.0,309.0,185.0,"Elk City CCD, Beckham County, Oklahoma",009,91014,40
14.0,8.0,6.0,"South Hughes CCD, Hughes County, Oklahoma",063,93029,40
27.0,14.0,13.0,"Wetumka CCD, Hughes County, Oklahoma",063,93822,40
66.0,21.0,45.0,"Holdenville CCD, Hughes County, Oklahoma",063,91378,40
37.0,15.0,22.0,"West Choctaw CCD, Choctaw County, Oklahoma",023,93692,40
78.0,42.0,36.0,"Hugo CCD, Choctaw County, Oklahoma",023,91430,40
5.0,5.0,0.0,"Fort Towson CCD, Choctaw County, Oklahoma",023,91144,40
102.0,76.0,26.0,"West Jackson CCD, Jackson County, Oklahoma",065,93731,40
47.0,40.0,7.0,"East Jackson CCD, Jackson County, Oklahoma",065,90884,40
8.0,3.0,5.0,"Altus South CCD, Jackson County, Oklahoma",065,90078,40
1674.0,768.0,906.0,"Altus CCD, Jackson County, Oklahoma",065,90065,40
2659.0,1008.0,1651.0,"Lawton CCD, Comanche County, Oklahoma",031,91651,40
115.0,31.0,84.0,"Northeast Comanche CCD, Comanche County, Oklahoma",031,92119,40
170.0,119.0,51.0,"Northwest Comanche CCD, Comanche County, Oklahoma",031,92249,40
196.0,138.0,58.0,"Southwest Comanche CCD, Comanche County, Oklahoma",031,93133,40
497.0,257.0,240.0,"Southeast Comanche CCD, Comanche County, Oklahoma",031,92951,40
62.0,49.0,13.0,"Chandler CCD, Lincoln County, Oklahoma",081,90507,40
72.0,33.0,39.0,"Central Washita CCD, Washita County, Oklahoma",149,90494,40
115.0,56.0,59.0,"Northwest Washita CCD, Washita County, Oklahoma",149,92340,40
72.0,55.0,17.0,"Southwest Washita CCD, Washita County, Oklahoma",149,93185,40
17.0,17.0,0.0,"Northeast Washita CCD, Washita County, Oklahoma",149,92171,40
17.0,17.0,0.0,"Southeast Washita CCD, Washita County, Oklahoma",149,92990,40
106.0,72.0,34.0,"Walters CCD, Cotton County, Oklahoma",033,93536,40
5.0,0.0,5.0,"Temple CCD, Cotton County, Oklahoma",033,93315,40
11.0,11.0,0.0,"Southwest Cotton CCD, Cotton County, Oklahoma",033,93146,40
5.0,2.0,3.0,"Mountain View CCD, Kiowa County, Oklahoma",075,91898,40
10.0,4.0,6.0,"Roosevelt CCD, Kiowa County, Oklahoma",075,92691,40
67.0,38.0,29.0,"Snyder CCD, Kiowa County, Oklahoma",075,92847,40
16.0,8.0,8.0,"Lone Wolf CCD, Kiowa County, Oklahoma",075,91716,40
226.0,106.0,120.0,"Hobart CCD, Kiowa County, Oklahoma",075,91365,40
36.0,27.0,9.0,"Talihina CCD, Le Flore County, Oklahoma",079,93302,40
4.0,4.0,0.0,"South Le Flore CCD, Le Flore County, Oklahoma",079,93068,40
18.0,7.0,11.0,"Arkoma CCD, Le Flore County, Oklahoma",079,90182,40
278.0,148.0,130.0,"Heavener CCD, Le Flore County, Oklahoma",079,91300,40
15.0,9.0,6.0,"Panama-Bokoshe CCD, Le Flore County, Oklahoma",079,92470,40
18.0,6.0,12.0,"Cameron CCD, Le Flore County, Oklahoma",079,90403,40
14.0,10.0,4.0,"Pocola CCD, Le Flore County, Oklahoma",079,92548,40
15.0,9.0,6.0,"Wister CCD, Le Flore County, Oklahoma",079,93874,40
61.0,41.0,20.0,"Spiro CCD, Le Flore County, Oklahoma",079,93211,40
247.0,76.0,171.0,"Poteau CCD, Le Flore County, Oklahoma",079,92587,40
6.0,6.0,0.0,"North McCurtain CCD, McCurtain County, Oklahoma",089,92203,40
3.0,0.0,3.0,"Wright City CCD, McCurtain County, Oklahoma",089,93900,40
226.0,131.0,95.0,"Idabel CCD, McCurtain County, Oklahoma",089,91469,40
27.0,15.0,12.0,"Southeast McCurtain CCD, McCurtain County, Oklahoma",089,92956,40
89.0,60.0,29.0,"Valliant CCD, McCurtain County, Oklahoma",089,93419,40
169.0,44.0,125.0,"Broken Bow CCD, McCurtain County, Oklahoma",089,90364,40
46.0,23.0,23.0,"Fairview CCD, Major County, Oklahoma",093,91105,40
115.0,101.0,14.0,"East Major CCD, Major County, Oklahoma",093,90936,40
38.0,18.0,20.0,"Northeast Lincoln CCD, Lincoln County, Oklahoma",081,92145,40
24.0,5.0,19.0,"Wellston CCD, Lincoln County, Oklahoma",081,93653,40
36.0,30.0,6.0,"Prague CCD, Lincoln County, Oklahoma",081,92600,40
20.0,16.0,4.0,"Northwest Lincoln CCD, Lincoln County, Oklahoma",081,92288,40
54.0,45.0,9.0,"Meeker CCD, Lincoln County, Oklahoma",081,91833,40
98.0,61.0,37.0,"Cleveland CCD, Pawnee County, Oklahoma",117,90598,40
53.0,7.0,46.0,"Pawnee CCD, Pawnee County, Oklahoma",117,92509,40
234.0,4.0,230.0,"Fort Sill CCD, Comanche County, Oklahoma",031,91136,40
245.0,154.0,91.0,"Newcastle-Blanchard CCD, McClain County, Oklahoma",087,91946,40
0.0,0.0,0.0,"New Alluwe CCD, Nowata County, Oklahoma",105,91942,40
16.0,9.0,7.0,"Quapaw CCD, Ottawa County, Oklahoma",115,92633,40
39.0,31.0,8.0,"Alex CCD, Grady County, Oklahoma",051,90046,40
46.0,24.0,22.0,"Hartshorne-Haileyville CCD, Pittsburg County, Oklahoma",121,91255,40
5.0,5.0,0.0,"Oologah-Talala CCD, Rogers County, Oklahoma",131,92444,40
32.0,21.0,11.0,"Taloga-Leedey CCD, Dewey County, Oklahoma",043,93308,40
27262.0,12643.0,14619.0,"Oklahoma City Southwest CCD, Oklahoma County, Oklahoma",109,92426,40
2509.0,1536.0,973.0,"Oklahoma City Southeast CCD, Oklahoma County, Oklahoma",109,92424,40
2256.0,1268.0,988.0,"Oklahoma City Northwest CCD, Oklahoma County, Oklahoma",109,92422,40
197.0,149.0,48.0,"Oklahoma City Northeast CCD, Oklahoma County, Oklahoma",109,92420,40
